source	target	number_of_paths	edge_type	edge_value	edge_count
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	excretion::GO:0007588_involved in_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_abnormal renal water transport::MP:0011443	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_Aqp3::RGD:68428	256
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_cellular response to hypoxia::GO:0071456	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	cellular response to hypoxia::GO:0071456_involved in_AQP3::NCBIGene:360	56
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_endocrine/exocrine gland phenotype::MP:0005379	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp5::MGI:106215	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_Aqp5::RGD:2144	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp5::RGD:2144_None_odontogenesis::GO:0042476	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	odontogenesis::GO:0042476_involved in_AQP3::NCBIGene:360	80
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_increased blood osmolality::MP:0008997	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_odontogenesis::GO:0042476	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Decreased body weight::HP:0004325	64
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Nfe2l2::MGI:108420	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Nfe2l2::RGD:620360_None_cellular response to hypoxia::GO:0071456	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_decreased bone mineral content::MP:0010124	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_cellular response to oxygen-glucose deprivation::GO:0090650	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	cellular response to oxygen-glucose deprivation::GO:0090650_involved in_AQP3::NCBIGene:360	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Failure to thrive::HP:0001508_has phenotype_AQP2::NCBIGene:359	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp2::MGI:1096865_None_glycerol transport::GO:0015793	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	glycerol transport::GO:0015793_involved in_AQP3::NCBIGene:360	116
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_decreased urine osmolality::MP:0002988	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp2::RGD:2142_None_glycerol transport::GO:0015793	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_vision/eye phenotype::MP:0005391	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp5::MGI:106215	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Aqp11::MGI:1913583	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp11::RGD:628763_None_urea transport::GO:0015840	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	urea transport::GO:0015840_involved in_AQP3::NCBIGene:360	44
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Functional respiratory abnormality::HP:0002795	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Functional respiratory abnormality::HP:0002795_has phenotype_Nfe2l2::MGI:108420	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to hypoxia::GO:0071456	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Dehydration::HP:0001944	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Dehydration::HP:0001944_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp2::RGD:2142_None_response to calcium ion::GO:0051592	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	108
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AQP2::NCBIGene:359_involved in_glycerol transport::GO:0015793	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Behavioral abnormality::HP:0000708	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Behavioral abnormality::HP:0000708_has phenotype_Nfe2l2::MGI:108420	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_glycerol transport::GO:0015793	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	44
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp5::MGI:106215	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	EGFR::NCBIGene:1956_involved in_response to calcium ion::GO:0051592	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AQP2::NCBIGene:359_involved in_excretion::GO:0007588	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Lethargy::HP:0001254	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Lethargy::HP:0001254_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AQP5::NCBIGene:362_involved in_odontogenesis::GO:0042476	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_nervous system phenotype::MP:0003631	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	renal water absorption::GO:0070295_involved in_AQP3::NCBIGene:360	56
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Glucose intolerance::HP:0000833	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Glucose intolerance::HP:0000833_has phenotype_CAV1::NCBIGene:857	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	Cav1::MGI:102709_involved in_response to calcium ion::GO:0051592	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_urea transport::GO:0015840	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	Aqp2::MGI:1096865_involved in_glycerol transport::GO:0015793	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Elevated tissue non-specific alkaline phosphatase::HP:0010679	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Elevated tissue non-specific alkaline phosphatase::HP:0010679_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_renal water absorption::GO:0070295	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp11::MGI:1913583	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp11::RGD:628763_None_glycerol transport::GO:0015793	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Cav1::MGI:102709	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_Cav1::RGD:2280	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Cav1::RGD:2280_None_response to calcium ion::GO:0051592	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_glycerol channel activity::GO:0015254	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	enables	glycerol channel activity::GO:0015254_enables_AQP3::NCBIGene:360	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased grip strength::MP:0010053_has phenotype_Cav1::MGI:102709	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	CAV1::NCBIGene:857_involved in_response to calcium ion::GO:0051592	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Failure to thrive::HP:0001508_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AQP2::NCBIGene:359_involved in_renal water homeostasis::GO:0003091	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	renal water homeostasis::GO:0003091_involved in_AQP3::NCBIGene:360	56
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp2::MGI:1096865	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_Hyperproteinemia::HP:0002152	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Hyperproteinemia::HP:0002152_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp5::MGI:106215	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Aqp1::MGI:103201_has phenotype_hypoactivity::MP:0001402	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	hypoactivity::MP:0001402_has phenotype_Cav1::MGI:102709	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Aqp3::RGD:68428_None_response to retinoic acid::GO:0032526	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	response to retinoic acid::GO:0032526_involved in_AQP3::NCBIGene:360	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Dehydration::HP:0001944_has phenotype_Avp::MGI:88121	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AVP::NCBIGene:551_involved in_renal water homeostasis::GO:0003091	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp3::MGI:1333777	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_Egfr::RGD:2543	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Egfr::RGD:2543_None_response to calcium ion::GO:0051592	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Dehydration::HP:0001944_has phenotype_Egfr::MGI:95294	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Avp::MGI:88121	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Dehydration::HP:0001944_has phenotype_AQP2::NCBIGene:359	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	Decreased body weight::HP:0004325_has phenotype_Aqp5::MGI:106215	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::RGD:2280	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp4::MGI:107387	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	None	Cav1::MGI:102709_None_response to calcium ion::GO:0051592	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	660	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp11::MGI:1913583	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	AQP1::NCBIGene:358_in 1 to 1 orthology relationship with_Aqp1::MGI:103201	116
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_nervous system phenotype::MP:0003631	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Egfr::MGI:95294	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	20
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	EGFR::NCBIGene:1956_is part of_cell surface::GO:0009986	20
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	cell surface::GO:0009986_is part of_AQP11::NCBIGene:282679	28
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_decreased urine osmolality::MP:0002988	12
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Aqp11::MGI:1913583	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	24
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	None	Aqp11::RGD:628763_None_endosomal lumen acidification::GO:0048388	12
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	involved in	endosomal lumen acidification::GO:0048388_involved in_AQP11::NCBIGene:282679	12
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_Failure to thrive::HP:0001508	32
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Failure to thrive::HP:0001508_has phenotype_HCFC1::NCBIGene:3054	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	HCFC1::NCBIGene:3054_in 1 to 1 orthology relationship with_Hcfc1::MGI:105942	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	Hcfc1::MGI:105942_is part of_dendrite::GO:0030425	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	dendrite::GO:0030425_is part of_AQP11::NCBIGene:282679	20
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_Behavioral abnormality::HP:0000708	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Behavioral abnormality::HP:0000708_has phenotype_VCP::NCBIGene:7415	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	VCP::NCBIGene:7415_in 1 to 1 orthology relationship with_Vcp::MGI:99919	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	involved in	Vcp::MGI:99919_involved in_protein homooligomerization::GO:0051260	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	involved in	protein homooligomerization::GO:0051260_involved in_AQP11::NCBIGene:282679	44
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Failure to thrive::HP:0001508_has phenotype_Egfr::MGI:95294	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_Glucose intolerance::HP:0000833	12
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Glucose intolerance::HP:0000833_has phenotype_CAV1::NCBIGene:857	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	Cav1::MGI:102709_is part of_cell surface::GO:0009986	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_Lethargy::HP:0001254	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Lethargy::HP:0001254_has phenotype_AVP::NCBIGene:551	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	AVP::NCBIGene:551_in 1 to 1 orthology relationship with_Avp::MGI:88121	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	Avp::MGI:88121_is part of_dendrite::GO:0030425	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_Dehydration::HP:0001944	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Dehydration::HP:0001944_has phenotype_Egfr::MGI:95294	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	involved in	Cav1::MGI:102709_involved in_protein homooligomerization::GO:0051260	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	decreased grip strength::MP:0010053_has phenotype_Vcp::MGI:99919	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	Vcp::MGI:99919_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	16
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	involved in	VCP::NCBIGene:7415_involved in_protein homooligomerization::GO:0051260	20
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Dehydration::HP:0001944_has phenotype_Avp::MGI:88121	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	is part of	AVP::NCBIGene:551_is part of_dendrite::GO:0030425	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Failure to thrive::HP:0001508_has phenotype_Vcp::MGI:99919	4
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	has phenotype	Failure to thrive::HP:0001508_has phenotype_Aqp11::MGI:1913583	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	116	None	Aqp11::RGD:628763_None_proximal tubule development::GO:0072014	12
