source	target	number_of_paths	edge_type	edge_value	edge_count
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	enables	bach2b::ZFIN:ZDB-GENE-041001-139_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	is part of	CAV1::NCBIGene:857_is part of_protein complex::GO:0043234	8
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp4::MGI:107387	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp4::MGI:107387	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	None	Nfe2l2::RGD:620360_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	in 1 to 1 orthology relationship with	AQP1::NCBIGene:358_in 1 to 1 orthology relationship with_Aqp1::MGI:103201	76
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Vcp::MGI:99919	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	in 1 to 1 orthology relationship with	Vcp::MGI:99919_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	64
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	VCP::NCBIGene:7415_involved in_Post-translational protein modification::REACT:R-HSA-597592	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	Post-translational protein modification::REACT:R-HSA-597592_involved in_ENGASE::NCBIGene:64772	16
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	VCP::NCBIGene:7415_involved in_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	16
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_involved in_ENGASE::NCBIGene:64772	16
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	decreased grip strength::MP:0010053_has phenotype_Vcp::MGI:99919	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	Source	VCP::NCBIGene:7415_Source_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	16
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	VCP::NCBIGene:7415_involved in_protein folding::GO:0006457	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	protein folding::GO:0006457_involved in_ENGASE::NCBIGene:64772	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	VCP::NCBIGene:7415_involved in_Asparagine N-linked glycosylation::REACT:R-HSA-446203	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	Asparagine N-linked glycosylation::REACT:R-HSA-446203_involved in_ENGASE::NCBIGene:64772	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	Source	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_Source_ENGASE::NCBIGene:64772	16
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	VCP::NCBIGene:7415_involved in_Metabolism of proteins::REACT:R-HSA-392499	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	Metabolism of proteins::REACT:R-HSA-392499_involved in_ENGASE::NCBIGene:64772	12
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	Aqp1::MGI:103201_has phenotype_decreased bone mineral content::MP:0010124	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Btrc::MGI:1338871	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	in 1 to 1 orthology relationship with	Btrc::MGI:1338871_in 1 to 1 orthology relationship with_BTRC::NCBIGene:8945	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	Source	BTRC::NCBIGene:8945_Source_Post-translational protein modification::REACT:R-HSA-597592	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	Aqp1::MGI:103201_has phenotype_nervous system phenotype::MP:0003631	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Fbxw7::MGI:1354695	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	in 1 to 1 orthology relationship with	Fbxw7::MGI:1354695_in 1 to 1 orthology relationship with_FBXW7::NCBIGene:55294	8
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	Source	FBXW7::NCBIGene:55294_Source_Post-translational protein modification::REACT:R-HSA-597592	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	76	involved in	FBXW7::NCBIGene:55294_involved in_Metabolism of proteins::REACT:R-HSA-392499	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	AQP1::NCBIGene:358_in 1 to 1 orthology relationship with_Aqp1::MGI:103201	1308
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_endocrine/exocrine gland phenotype::MP:0005379	228
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp4::MGI:107387	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	340
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	AQP4::NCBIGene:361_Source_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040_involved in_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_vision/eye phenotype::MP:0005391	196
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp4::MGI:107387	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	AQP4::NCBIGene:361_is part of_basolateral plasma membrane::GO:0016323	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	basolateral plasma membrane::GO:0016323_is part of_AQP3::NCBIGene:360	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_Elevated tissue non-specific alkaline phosphatase::HP:0010679	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Elevated tissue non-specific alkaline phosphatase::HP:0010679_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_aqp3b::ZFIN:ZDB-GENE-040724-66	84
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	aqp3b::ZFIN:ZDB-GENE-040724-66_involved in_transport::GO:0006810	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	transport::GO:0006810_involved in_AQP3::NCBIGene:360	84
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_abnormal renal water transport::MP:0011443	144
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_Aqp3::RGD:68428	252
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_cellular response to hypoxia::GO:0071456	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	cellular response to hypoxia::GO:0071456_involved in_AQP3::NCBIGene:360	36
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp5::MGI:106215	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_Aqp5::RGD:2144	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp5::RGD:2144_None_odontogenesis::GO:0042476	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	odontogenesis::GO:0042476_involved in_AQP3::NCBIGene:360	60
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_increased blood osmolality::MP:0008997	136
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_odontogenesis::GO:0042476	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	Passive transport by Aquaporins::REACT:R-HSA-432047_Source_AQP3::NCBIGene:360	88
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_decreased bone mineral content::MP:0010124	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_cellular response to oxygen-glucose deprivation::GO:0090650	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	cellular response to oxygen-glucose deprivation::GO:0090650_involved in_AQP3::NCBIGene:360	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP4::NCBIGene:361_involved in_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040_Source_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp5::MGI:106215	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_AQP5::NCBIGene:362	176
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP5::NCBIGene:362_involved in_excretion::GO:0007588	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	excretion::GO:0007588_involved in_AQP3::NCBIGene:360	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_behavior/neurological phenotype::MP:0005386	164
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp4::MGI:107387	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_Functional respiratory abnormality::HP:0002795	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Functional respiratory abnormality::HP:0002795_has phenotype_Nfe2l2::MGI:108420	12
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to hypoxia::GO:0071456	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_nervous system phenotype::MP:0003631	120
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	nervous system phenotype::MP:0003631_has phenotype_Aqp4::MGI:107387	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP4::NCBIGene:361_involved in_Vasopressin-regulated water reabsorption::KEGG-path:maphsa04962	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	Vasopressin-regulated water reabsorption::KEGG-path:maphsa04962_involved in_AQP3::NCBIGene:360	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_glycerol transport::GO:0015793	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	glycerol transport::GO:0015793_involved in_AQP3::NCBIGene:360	36
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	100
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp5::MGI:106215	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_decreased grip strength::MP:0010053	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	decreased grip strength::MP:0010053_has phenotype_Cav1::MGI:102709	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	CAV1::NCBIGene:857_is part of_plasma membrane::GO:0005886	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	plasma membrane::GO:0005886_is part of_AQP3::NCBIGene:360	68
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_aqp4::ZFIN:ZDB-GENE-040724-152	100
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	aqp4::ZFIN:ZDB-GENE-040724-152_is part of_integral component of membrane::GO:0016021	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	integral component of membrane::GO:0016021_is part of_AQP3::NCBIGene:360	100
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp4::RGD:2143_None_water channel activity::GO:0015250	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	water channel activity::GO:0015250_enables_AQP3::NCBIGene:360	140
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Aqp5::MGI:106215	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	AQP5::NCBIGene:362_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	32
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	Passive transport by Aquaporins::REACT:R-HSA-432047_involved in_AQP3::NCBIGene:360	88
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	abnormal renal water transport::MP:0011443_has phenotype_Aqp4::MGI:107387	96
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	increased blood osmolality::MP:0008997_has phenotype_Aqp2::MGI:1096865	88
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	72
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP2::NCBIGene:359_involved in_excretion::GO:0007588	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	vision/eye phenotype::MP:0005391_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	aqp3b::ZFIN:ZDB-GENE-040724-66_enables_transporter activity::GO:0005215	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	transporter activity::GO:0005215_enables_AQP3::NCBIGene:360	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	aqp3b::ZFIN:ZDB-GENE-040724-66_is part of_integral component of membrane::GO:0016021	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP4::NCBIGene:361_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	Aquaporin-mediated transport::REACT:R-HSA-445717_involved in_AQP3::NCBIGene:360	44
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	AQP2::NCBIGene:359_Source_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_water channel activity::GO:0015250	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP4::NCBIGene:361_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	40
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	aqp4::ZFIN:ZDB-GENE-040724-152_enables_water channel activity::GO:0015250	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP5::NCBIGene:362_involved in_odontogenesis::GO:0042476	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Egfr::MGI:95294	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	24
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	EGFR::NCBIGene:1956_is part of_basolateral plasma membrane::GO:0016323	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	renal water absorption::GO:0070295_involved in_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP5::NCBIGene:362_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_hypoactivity::MP:0001402	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	hypoactivity::MP:0001402_has phenotype_Gk::MGI:106594	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Gk::MGI:106594_in 1 to 1 orthology relationship with_zgc:172295::ZFIN:ZDB-GENE-080204-72	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	zgc:172295::ZFIN:ZDB-GENE-080204-72_is part of_integral component of membrane::GO:0016021	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	AQP4::NCBIGene:361_enables_water channel activity::GO:0015250	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	AQP4::NCBIGene:361_is part of_plasma membrane::GO:0005886	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	AQP2::NCBIGene:359_is part of_plasma membrane::GO:0005886	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	Source	AQP2::NCBIGene:359_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_urea transport::GO:0015840	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	urea transport::GO:0015840_involved in_AQP3::NCBIGene:360	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Aqp1::MGI:103201_has phenotype_Hyperproteinemia::HP:0002152	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	Hyperproteinemia::HP:0002152_has phenotype_Aqp3::MGI:1333777	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	behavior/neurological phenotype::MP:0005386_has phenotype_Vcp::MGI:99919	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Vcp::MGI:99919_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	VCP::NCBIGene:7415_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	Transmembrane transport of small molecules::REACT:R-HSA-382551_involved in_AQP3::NCBIGene:360	52
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	has phenotype	endocrine/exocrine gland phenotype::MP:0005379_has phenotype_Aqp8::MGI:1195271	60
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_aqp8a.1::ZFIN:ZDB-GENE-040912-106	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	aqp8a.1::ZFIN:ZDB-GENE-040912-106_enables_water channel activity::GO:0015250	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP2::NCBIGene:359_involved in_water transport::GO:0006833	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	water transport::GO:0006833_involved in_AQP3::NCBIGene:360	48
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	is part of	aqp4::ZFIN:ZDB-GENE-040724-152_is part of_basolateral plasma membrane::GO:0016323	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_Aqp8::RGD:2146	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp8::RGD:2146_None_water channel activity::GO:0015250	4
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_renal water absorption::GO:0070295	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp3::RGD:68428_None_glycerol channel activity::GO:0015254	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	enables	glycerol channel activity::GO:0015254_enables_AQP3::NCBIGene:360	28
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	CAV1::NCBIGene:857_involved in_response to calcium ion::GO:0051592	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	36
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	involved in	AQP4::NCBIGene:361_involved in_transport::GO:0006810	20
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	16
AQP1::NCBIGene:358	AQP3::NCBIGene:360	1308	None	Aqp2::RGD:2142_None_water channel activity::GO:0015250	4
